Alloy,Dmax
B15Fe80P5,0.1
B15Fe80Si5,0.1
B15Fe80Zr5,0.1
B15Fe81Si4,0.1
B15Fe82Nd3,0.1
B15Fe82Si3,0.1
B15Fe82Zr3,0.1
B15Fe83Si2,0.1
B15Fe83Zr2,0.1
B15Fe84Si1,0.1
B15Mo70Si15,0.1
B15Mo75Si10,0.1
B15Ni75Si10,0.1
B16.5Fe61.5Ni22,0.1
B16.5Fe82Sn1.5,0.1
B16.7Ni81.5P1.8,0.1
B16C10Ni74,0.1
B16C12Co72,0.1
B16C2Ni82,0.1
B16C3Fe81,0.1
B16C4Co80,0.1
B16C4Fe80,0.1
B16C4Ni80,0.1
B16C6Ni78,0.1
B16C8Co76,0.1
B16C8Ni76,0.1
B16Co17Mn67,0.1
B16Co20Mn64,0.1
B16Co21Mn63,0.1
B16Co24.5Mn59.5,0.1
B16Co25Mn59,0.1
B16Co27Mn57,0.1
B16Co33Mn51,0.1
B16Co35Mn49,0.1
B16Co42Mn42,0.1
B16Co43.5Mn40.5,0.1
B16Co49Mn35,0.1
B16Co50.4Mn33.6,0.1
B16Co50.5Mn33.5,0.1
B16Co50Mn34,0.1
B16Co54.5Mn29.5,0.1
B16Co58.8Mn25.2,0.1
B16Co59Mn25,0.1
B16Co65.5Mn18.5,0.1
B16Co65Mn19,0.1
B16Co67.2Mn16.8,0.1
B16Co67Mn17,0.1
B16Co68Si16,0.1
B16Co68Zr16,0.1
B16Co74Zr10,0.1
B16Co75.6Mn8.4,0.1
B16Co75Mn9,0.1
B16Co76Mn8,0.1
B16Cr10Fe74,0.1
B16Cr14Fe70,0.1
B16Cr20Fe64,0.1
B16Cr5Fe79,0.1
B16Cr7Fe77,0.1
B16Cu0.5Fe83.5,0.1
B16Fe25Ni59,0.1
B16Fe33.5Ni50.5,0.1
B16Fe33.6Nd50.4,0.1
B16Fe42Nd42,0.1
B16Fe42Ni42,0.1
B16Fe50.4Nd33.6,0.1
B16Fe56.3Nd27.7,0.1
B16Fe59Ni25,0.1
B16Fe64Mo20,0.1
B16Fe64Ni20,0.1
B16Fe67.2Nd16.8,0.1
B16Fe69Mo15,0.1
B16Fe69Ni15,0.1
B16Fe69V15,0.1
B16Fe74.8Nd9.2,0.1
B16Fe74Mn10,0.1
B16Fe74Ni10,0.1
B16Fe74Si10,0.1
B16Fe74V10,0.1
B16Fe76Ho8,0.1
B16Fe76Mo8,0.1
B16Fe77Hf7,0.1
B16Fe77Nb7,0.1
B16Fe77Zr7,0.1
B16Fe78Zr6,0.1
B16Fe79Mo5,0.1
B16Fe79Ni5,0.1
B16Fe79P5,0.1
B16Fe79V5,0.1
B16Fe80.64Ti3.36,0.1
B16Fe80Ho4,0.1
B16Fe80P4,0.1
B16Fe80Zr4,0.1
B16Fe81La3,0.1
B16Fe81Mn3,0.1
B16Fe81Ni3,0.1
B16Fe81P3,0.1
B16Fe82Ho2,0.1
B16Fe82Si2,0.1
B16Fe83.2Ti0.8,0.1
B16Fe83Mn1,0.1
B16Fe83Ni1,0.1
B16Fe83Si1,0.1
B16Ni24Zr60,0.1
B16Ni28Zr56,0.1
B16Ni72Si12,0.1
B17.5Co75Si7.5,0.1
B17.5Cr25Fe57.5,0.1
B17.5Fe21Ni61.5,0.1
B17.5Fe41.5Ni41,0.1
B17.5Fe61.875Nd20.625,0.1
B17.5Fe66Nd16.5,0.1
B17.5Fe67.5Si15,0.1
B17.5Fe70.125Nd12.375,0.1
B17.5Fe70Si12.5,0.1
B17.5Fe72.5Si10,0.1
B17.5Fe73Si9.5,0.1
B17.5Fe74.25Nd8.25,0.1
B17.5Fe75Si7.5,0.1
B17.5Fe77.5Si5,0.1
B17.5Fe78.375Nd4.125,0.1
B17.5Fe80Si2.5,0.1
B17.5Mo70Si12.5,0.1
B17.5Ni75Si7.5,0.1
B17.8Fe74.9Si7.3,0.1
B17C3Fe80,0.1
B17C5Fe78,0.1
B17Co10Fe73,0.1
B17Co11.5Fe71.5,0.1
B17Co16.5Fe66.5,0.1
B17Co19Fe64,0.1
B17Co1Fe82,0.1
B17Co22Fe61,0.1
B17Co25Fe58,0.1
B17Co2Fe81,0.1
B17Co33Fe50,0.1
B17Co3Fe80,0.1
B17Co41.5Fe41.5,0.1
B17Co4Fe79,0.1
B17Co54Fe29,0.1
B17Co62Fe21,0.1
B17Co66.5Fe16.5,0.1
B17Co6Fe77,0.1
B17Co7.5Fe75.5,0.1
B17Co75Fe8,0.1
B17Co77Fe6,0.1
B17Cr2.5Fe80.5,0.1
B17Cu1.5Fe81.5,0.1
B17Cu3Ni80,0.1
B17Fe20Zr63,0.1
B17Fe21Ni62,0.1
B17Fe23Ni60,0.1
B17Fe24Ni59,0.1
B17Fe32.5Ni50.5,0.1
B17Fe33Ni50,0.1
B17Fe41Ni42,0.1
B17Fe43Ni40,0.1
B17Fe48Ni35,0.1
B17Fe50Ni33,0.1
B17Fe53Ni30,0.1
B17Fe54Ni29,0.1
B17Fe63Ni20,0.1
B17Fe66.4Ni16.6,0.1
B17Fe70Si13,0.1
B17Fe73Ga10,0.1
B17Fe73Ni10,0.1
B17Fe75Ga8,0.1
B17Fe75Zr8,0.1
B17Fe77Ga6,0.1
B17Fe77P6,0.1
B17Fe78Zr5,0.1
B17Fe79.5Si3.5,0.1
B17Fe79Ga4,0.1
B17Fe79P4,0.1
B17Fe7Ni76,0.1
B17Fe80.5Mn2.5,0.1
B17Fe80.5Mo2.5,0.1
B17Fe80.5Ni2.5,0.1
B17Fe80.5W2.5,0.1
B17Fe80Nb3,0.1
B17Fe80Ni3,0.1
B17Fe80Si3,0.1
B17Fe80Zr3,0.1
B17Fe81Ga2,0.1
B17Fe82Si1,0.1
B17Mo12.5Ni70.5,0.1
B17Mo14.5Ni68.5,0.1
B17Mo16.5Ni66.5,0.1
B17Mo73Si10,0.1
B17Mo75Si8,0.1
B17Nb10Ni73,0.1
B17Nb11.5Ni71.5,0.1
B17Nb16.5Ni66.5,0.1
B17Nb5Ni78,0.1
B17Nb8Ni75,0.1
B17Ni66.5W16.5,0.1
B17Ni68.5W14.5,0.1
B17Ni68Si15,0.1
B17Ni69Si14,0.1
B17Ni70.5W12.5,0.1
B17Ni70Ta13,0.1
B17Ni71Ta12,0.1
B17Ni73Si10,0.1
B17Ni73Ta10,0.1
B17Ni73Zr10,0.1
B17Ni75W8,0.1
B17Ni76Si7,0.1
B17Ni78Zr5,0.1
B17Ni80Si3,0.1
B17Ni81.5P1.5,0.1
B18.2Ni78Ti3.8,0.1
B18.5Fe31.5Nd50,0.1
B18.5Fe51.5Nd30,0.1
B18.5Fe61.5Nd20,0.1
B18.5Fe69.5Nd12,0.1
B18.5Fe75.5Nd6,0.1
B18.5Fe77Nd4.5,0.1
B18.5Fe78.5Nd3,0.1
B18C12Ni70,0.1
B18C16Ni66,0.1
B18C2Fe80,0.1
B18C3Fe79,0.1
B18Co66Ti16,0.1
B18Co70Ti12,0.1
B18Co74Ti8,0.1
B18Co78Ti4,0.1
B18Cr10Fe72,0.1
B18Cr14Fe68,0.1
B18Cr20Fe62,0.1
B18Cr5Fe77,0.1
B18Cu0.5Fe81.5,0.1
B18Fe23Ni59,0.1
B18Fe31.5Ni50.5,0.1
B18Fe40Ni42,0.1
B18Fe41Ni41,0.1
B18Fe57Ni25,0.1
B18Fe62Ni20,0.1
B18Fe67Ni15,0.1
B18Fe72Ni10,0.1
B18Fe72Si10,0.1
B18Fe77Ni5,0.1
B18Fe78Si4,0.1
B18Fe80Ge2,0.1
B18Fe80P2,0.1
B18Fe80Pd2,0.1
B18Fe80Si2,0.1
B18Fe80Zr2,0.1
B18Ni76Si6,0.1
B18Ni80P2,0.1
B19.1Ni78.8Ti2.1,0.1
B19.5Cr24.5Fe56,0.1
B19.5Fe40.5Ni40,0.1
B19Fe20.5Ni60.5,0.1
B19Fe22Ni59,0.1
B19Fe30.5Ni50.5,0.1
B19Fe39Ni42,0.1
B19Fe61Ni20,0.1
B19Fe76Ni5,0.1
B19Fe77Mn4,0.1
B19Fe77Nd4,0.1
B19Fe78Zr3,0.1
B1Cu30Zr69,0.1
B1Cu40Zr59,0.1
B1Cu50Zr49,0.1
B1Cu60Zr39,0.1
B1Cu70Zr29,0.1
B1Fe90Zr9,0.1
B1Fe92Zr7,0.1
B2.3Fe83P14.7,0.1
B2.5Cu20Zr77.5,0.1
B2.5Cu25Zr72.5,0.1
B2.5Cu30Zr67.5,0.1
B2.5Cu35Zr62.5,0.1
B2.5Cu40Zr57.5,0.1
B2.5Cu45Zr52.5,0.1
B2.5Cu50Zr47.5,0.1
B2.5Cu55Zr42.5,0.1
B2.5Cu60Zr37.5,0.1
B2.5Cu65Zr32.5,0.1
B2.5Cu70Zr27.5,0.1
B2.5Cu80Zr17.5,0.1
B2.5Fe92Zr5.5,0.1
B20.5Fe59.5Ni20,0.1
B20C12Co68,0.1
B20C12Ni68,0.1
B20C16Co64,0.1
B20C16Ni64,0.1
B20C20Co60,0.1
B20C2Ni78,0.1
B20C4Co76,0.1
B20C8Co72,0.1
B20Co10Fe70,0.1
B20Co20Fe60,0.1
B20Co20Mn60,0.1
B20Co28.5Mn51.5,0.1
B20Co30Cr50,0.1
B20Co30Fe50,0.1
B20Co32Mn48,0.1
B20Co35Cr45,0.1
B20Co36.5Mn43.5,0.1
B20Co37Mn43,0.1
B20Co40Cr40,0.1
B20Co40Fe40,0.1
B20Co40Mn40,0.1
B20Co41.5Mn38.5,0.1
B20Co44Mn36,0.1
B20Co47.5Mn32.5,0.1
B20Co48Mn32,0.1
B20Co4Fe76,0.1
B20Co50Cr30,0.1
B20Co50Fe30,0.1
B20Co52Mn28,0.1
B20Co55Cr25,0.1
B20Co56Mn24,0.1
B20Co57Mn23,0.1
B20Co5Fe75,0.1
B20Co60Cr20,0.1
B20Co60Fe20,0.1
B20Co60Mn20,0.1
B20Co64Mn16,0.1
B20Co64Ti16,0.1
B20Co65Cr15,0.1
B20Co65Si15,0.1
B20Co67.5Si12.5,0.1
B20Co68Ti12,0.1
B20Co70Cr10,0.1
B20Co70Fe10,0.1
B20Co70Si10,0.1
B20Co70Zr10,0.1
B20Co72.5Si7.5,0.1
B20Co72Cr8,0.1
B20Co72Mn8,0.1
B20Co72Ti8,0.1
B20Co74Fe6,0.1
B20Co75Fe5,0.1
B20Co75Si5,0.1
B20Co76Ti4,0.1
B20Cr10Fe70,0.1
B20Cr10Ni70,0.1
B20Cr15Fe65,0.1
B20Cr1Fe79,0.1
B20Cr2.5Fe77.5,0.1
B20Cr20Fe60,0.1
B20Cr20Ni60,0.1
B20Cr25Fe55,0.1
B20Cr25Ni55,0.1
B20Cr30Fe50,0.1
B20Cr30Ni50,0.1
B20Cr35Fe45,0.1
B20Cr40Fe40,0.1
B20Cr4Fe76,0.1
B20Cr5Fe75,0.1
B20Cr6Fe74,0.1
B20Cr8Fe72,0.1
B20Cu0.5Fe79.5,0.1
B20Fe15Ni65,0.1
B20Fe19Zr61,0.1
B20Fe20Ni60,0.1
B20Fe21Ni59,0.1
B20Fe29.5Ni50.5,0.1
B20Fe30Ni50,0.1
B20Fe35Ni45,0.1
B20Fe38Ni42,0.1
B20Fe40Ni40,0.1
B20Fe50Ni30,0.1
B20Fe60Mn20,0.1
B20Fe60Ni20,0.1
B20Fe62Mn18,0.1
B20Fe64Mn16,0.1
B20Fe65Si15,0.1
B20Fe66Mn14,0.1
B20Fe67.5Si12.5,0.1
B20Fe67Si13,0.1
B20Fe70Mn10,0.1
B20Fe70Mo10,0.1
B20Fe70Ni10,0.1
B20Fe70Si10,0.1
B20Fe70Zr10,0.1
B20Fe72.5Si7.5,0.1
B20Fe72Mn8,0.1
B20Fe72Mo8,0.1
B20Fe72W8,0.1
B20Fe72Zr8,0.1
B20Fe73.5W6.5,0.1
B20Fe73Mo7,0.1
B20Fe74Mn6,0.1
B20Fe74Mo6,0.1
B20Fe75Mn5,0.1
B20Fe75Mo5,0.1
B20Fe75Ni5,0.1
B20Fe75Si5,0.1
B20Fe75Ti5,0.1
B20Fe75V5,0.1
B20Fe75Zr5,0.1
B20Fe76Mn4,0.1
B20Fe76Mo4,0.1
B20Fe76P4,0.1
B20Fe76Ti4,0.1
B20Fe76W4,0.1
B20Fe77.5Si2.5,0.1
B20Fe77.5W2.5,0.1
B20Fe77Mo3,0.1
B20Fe78Mn2,0.1
B20Fe78Mo2,0.1
B20Fe78Si2,0.1
B20Fe78V2,0.1
B20Fe79Mo1,0.1
B20Fe79W1,0.1
B20Mo24Rh56,0.1
B20Mo67.5Si12.5,0.1
B20Mo70Si10,0.1
B20Mo72.5Si7.5,0.1
B20Mo75Si5,0.1
B20Ni65Si15,0.1
B20Ni68Si12,0.1
B20Ni72Si8,0.1
B20Ni75Si5,0.1
B20Ni76Si4,0.1
B21.5Fe58.5Ni20,0.1
B21Cr24Fe55,0.1
B21Fe70Si9,0.1
B21Fe72Si7,0.1
B21Fe75P4,0.1
B21Fe75Si4,0.1
B21Fe75V4,0.1
B21Ni67Si12,0.1
B21Ni72Si7,0.1
B22.5Fe67.5Si10,0.1
B22.5Fe70Si7.5,0.1
B22.5Fe72.5Si5,0.1
B22.5Ni70Si7.5,0.1
B22C10Ni68,0.1
B22C12Ni66,0.1
B22C14Ni64,0.1
B22C18Ni60,0.1
B22Co62Ti16,0.1
B22Co66Ti12,0.1
B22Co70Ti8,0.1
B22Co74Ti4,0.1
B22Fe19.5Ni58.5,0.1
B22Fe39Ni39,0.1
B22Fe68Zr10,0.1
B22Fe70Zr8,0.1
B22Fe71Si7,0.1
B22Fe73Zr5,0.1
B22Fe75Si3,0.1
B22Fe75Zr3,0.1
B22Mo68Si10,0.1
B22Mo70Si8,0.1
B22Ni72Si6,0.1
B23Fe12.3Ni64.7,0.1
B23Fe38.5Ni38.5,0.1
B23Fe46.2Ni30.8,0.1
B23Fe60.1Ni16.9,0.1
B24C12Co64,0.1
B24C16Co60,0.1
B24C20Co56,0.1
B24C4Co72,0.1
B24C8Co68,0.1
B24C8Ni68,0.1
B24Co24Mn52,0.1
B24Co27Mn49,0.1
B24Co28Mn48,0.1
B24Co33Mn43,0.1
B24Co34Mn42,0.1
B24Co38Mn38,0.1
B24Co39Mn37,0.1
B24Co42Mn34,0.1
B24Co45.5Mn30.5,0.1
B24Co45.6Mn30.4,0.1
B24Co46.5Mn29.5,0.1
B24Co48Mn28,0.1
B24Co49.4Mn26.6,0.1
B24Co49.5Mn26.5,0.1
B24Co52Mn24,0.1
B24Co53.2Mn22.8,0.1
B24Co53Mn23,0.1
B24Co54Mn22,0.1
B24Co60.8Mn15.2,0.1
B24Co61Mn15,0.1
B24Co64Ti12,0.1
B24Co68.4Mn7.6,0.1
B24Co68Mn8,0.1
B24Co68Ti8,0.1
B24Co72Ti4,0.1
B24Fe38Ni38,0.1
B24Fe57Ni19,0.1
B24Fe66Ni10,0.1
B24Fe69Si7,0.1
B24Ni66Si10,0.1
B24Ni68Si8,0.1
B24Ni72Si4,0.1
B25.5Ni66Si8.5,0.1
B25Co62.5Si12.5,0.1
B25Co65Si10,0.1
B25Co65Zr10,0.1
B25Co67.5Cr7.5,0.1
B25Co67.5Mn7.5,0.1
B25Co67.5Si7.5,0.1
B25Co70Fe5,0.1
B25Co70Si5,0.1
B25Cr70Fe5,0.1
B25Fe18Zr57,0.1
B25Fe56Ni19,0.1
B25Fe5Mn70,0.1
B25Fe5Mo70,0.1
B25Fe5Ni70,0.1
B25Fe5W70,0.1
B25Fe65Ni10,0.1
B25Fe70Zr5,0.1
B25Mo65Si10,0.1
B26C12Ni62,0.1
B26C14Ni60,0.1
B26C6Ni68,0.1
B26Fe37Ni37,0.1
B26Ni72Si2,0.1
B27.5Co65Si7.5,0.1
B27Fe18.5Ni54.5,0.1
B27Fe36.5Ni36.5,0.1
B27Fe54.5Ni18.5,0.1
B27Ni70Si3,0.1
B28.5Fe53.5Ni18,0.1
B28C10Ni62,0.1
B28C12Co60,0.1
B28C16Co56,0.1
B28C16Ni56,0.1
B28C2Ni70,0.1
B28C4Co68,0.1
B28C4Ni68,0.1
B28C6Ni66,0.1
B28C8Co64,0.1
B28C8Ni64,0.1
B28Co25Mn47,0.1
B28Co30Mn42,0.1
B28Co32Mn40,0.1
B28Co36Mn36,0.1
B28Co37Mn35,0.1
B28Co41.5Mn30.5,0.1
B28Co41Mn31,0.1
B28Co43.2Mn28.8,0.1
B28Co43Mn29,0.1
B28Co45.5Mn26.5,0.1
B28Co45Mn27,0.1
B28Co47Mn25,0.1
B28Co50.4Mn21.6,0.1
B28Co50Mn22,0.1
B28Co51Mn21,0.1
B28Co52Mn20,0.1
B28Co57.6Mn14.4,0.1
B28Co58Mn14,0.1
B28Co64.8Mn7.2,0.1
B28Co65Mn7,0.1
B28Ni66Si6,0.1
B28Ni68Si4,0.1
B29Fe18Ni53,0.1
B2Co84Nb14,0.1
B2Co88Zr10,0.1
B2Co91Zr7,0.1
B2Cr10Fe88,0.1
B2Cr8Fe90,0.1
B2Fe85Zr13,0.1
B2Fe88Zr10,0.1
B2Fe90Zr8,0.1
B2Fe91Hf7,0.1
B2Fe91Zr7,0.1
B2Ni38Zr60,0.1
B2Ni81.5P16.5,0.1
B3.5Fe92Zr4.5,0.1
B30C12Ni58,0.1
B30Co65Si5,0.1
B30Fe16.8Zr53.2,0.1
B30Fe35Ni35,0.1
B31Co41Mn28,0.1
B32C12Co56,0.1
B32C16Co52,0.1
B32C2Co66,0.1
B32C4Co64,0.1
B32C8Co60,0.1
B32Co41Mn27,0.1
B32Co44Mn24,0.1
B32Co46.4Mn21.6,0.1
B32Co47Mn21,0.1
B32Co48Mn20,0.1
B32Co54.4Mn13.6,0.1
B32Co54.5Mn13.5,0.1
B32Co54Mn14,0.1
B32Co61Mn7,0.1
B33Co40.2Mn26.8,0.1
B33Co53.6Mn13.4,0.1
B34C10Ni56,0.1
B34C12Ni54,0.1
B34C14Ni52,0.1
B34C6Ni60,0.1
B34Co33Ni33,0.1
B36C2Co62,0.1
B36C4Co60,0.1
B38C10Ni52,0.1
B38C12Ni50,0.1
B38C14Ni48,0.1
B38C6Ni56,0.1
B3Fe79P18,0.1
B3Fe82Nd15,0.1
B3Fe85Zr12,0.1
B3Fe90Zr7,0.1
B4.8Fe82.2Nd13,0.1
B40C2Ni58,0.1
B40C8Ni52,0.1
B40Co40Y20,0.1
B42C10Ni48,0.1
B42C12Ni46,0.1
B42C14Ni44,0.1
B42C16Ni42,0.1
B42C2Ni56,0.1
B42C8Ni50,0.1
B46C12Ni42,0.1
B46C20Ni34,0.1
B4Co86Zr10,0.1
B4Cr10Fe86,0.1
B4Cr8Fe88,0.1
B4Fe23Zr73,0.1
B4Fe80P16,0.1
B4Fe86Zr10,0.1
B4Fe88Zr8,0.1
B4Fe89Hf7,0.1
B4Fe89Zr7,0.1
B4Fe90Zr6,0.1
B4Ni36Zr60,0.1
B4Pd80Si16,0.1
B5.5Ni81.5P13,0.1
B50C20Ni30,0.1
B55C12Ni33,0.1
B55C16Ni29,0.1
B55C8Ni37,0.1
B59C4Ni37,0.1
B5Co81Nb14,0.1
B5Co85Zr10,0.1
B5Cu15Zr80,0.1
B5Cu20Zr75,0.1
B5Cu25Zr70,0.1
B5Cu30Zr65,0.1
B5Cu35Zr60,0.1
B5Cu40Zr55,0.1
B5Cu45Zr50,0.1
B5Cu50Zr45,0.1
B5Cu55Zr40,0.1
B5Cu60Zr35,0.1
B5Cu65Zr30,0.1
B5Cu70Zr25,0.1
B5Fe80Si15,0.1
B5Fe80Zr15,0.1
B5Fe83P12,0.1
B5Fe83Zr12,0.1
B5Fe85Zr10,0.1
B5Ni80P15,0.1
B6.1Fe82.1Nd11.8,0.1
B6Co80Nb14,0.1
B6Cr10Fe84,0.1
B6Cr8Fe86,0.1
B6Fe22.6Zr71.4,0.1
B6Fe79P15,0.1
B6Fe80P14,0.1
B6Fe81P13,0.1
B6Fe82Nb12,0.1
B6Fe82Nd12,0.1
B6Fe82P12,0.1
B6Fe83P11,0.1
B6Fe84Zr10,0.1
B6Fe87Hf7,0.1
B6Fe87Zr7,0.1
B6Ni34Zr60,0.1
B6Ni80P14,0.1
B7.5Co77.5Si15,0.1
B7.5Cu25Zr67.5,0.1
B7.5Cu30Zr62.5,0.1
B7.5Cu35Zr57.5,0.1
B7.5Cu50Zr42.5,0.1
B7.5Cu55Zr37.5,0.1
B7.5Fe75Si17.5,0.1
B7.5Fe77.5Nd15,0.1
B7.5Fe77.5Si15,0.1
B7.5Fe80Si12.5,0.1
B7.5Mo70Si22.5,0.1
B7.8Fe78.2Nd14,0.1
B7C7Fe86,0.1
B7Co77Zr16,0.1
B7Co80P13,0.1
B7Fe78Si15,0.1
B7Fe79P14,0.1
B7Fe80P13,0.1
B7Fe81P12,0.1
B7Fe82P11,0.1
B7Fe83P10,0.1
B7Fe85Zr8,0.1
B8C7Fe85,0.1
B8C9Fe83,0.1
B8Cr10Fe82,0.1
B8Cr8Fe84,0.1
B8Fe22Zr70,0.1
B8Fe76Nd16,0.1
B8Fe77Nb15,0.1
B8Fe77Nd15,0.1
B8Fe79Nd13,0.1
B8Fe79P13,0.1
B8Fe80Nb12,0.1
B8Fe80P12,0.1
B8Fe80Zr12,0.1
B8Fe81P11,0.1
B8Fe82P10,0.1
B8Fe82Zr10,0.1
B8Fe83P9,0.1
B8Fe85Hf7,0.1
B8Fe85Nb7,0.1
B8Fe85Zr7,0.1
B8Ni30Ti62,0.1
B8Ni32Zr60,0.1
B9C11Fe80,0.1
B9C9Fe82,0.1
B9Co85Fe6,0.1
B9Cr85Fe6,0.1
B9Fe6Mn85,0.1
B9Fe6Mo85,0.1
B9Fe6Ni85,0.1
B9Fe6W85,0.1
B9Fe77.5Si13.5,0.1
B9Fe78P13,0.1
B9Fe79P12,0.1
B9Fe80P11,0.1
B9Fe81P10,0.1
B9Fe82Nd9,0.1
B9Fe82P9,0.1
B9Fe84Nb7,0.1
B9Fe86Zr5,0.1
Ba10Cu32La58,0.1
Ba10Cu33.5La56.5,0.1
Ba10Cu35La55,0.1
Ba10Cu36.5La53.5,0.1
Ba1Cu38La61,0.1
Ba2Cu27La71,0.1
Ba2Cu39La59,0.1
Ba3Cu40La57,0.1
Ba3Cu41La56,0.1
Ba4.5Cu27.5La68,0.1
Ba4Cu27La69,0.1
Ba4Cu42La54,0.1
Ba5Cu42La53,0.1
Ba67Cu5La28,0.1
Ba7.5Cu29La63.5,0.1
Ba7Cu28La65,0.1
Ba7Cu41.5La51.5,0.1
Ba8Cu30La62,0.1
Ba8Cu40La52,0.1
Ba9.5Cu38La52.5,0.1
Ba9Cu31La60,0.1
Ba9Cu39La52,0.1
Be20Si10Ti70,0.1
Be25Si5Ti70,0.1
Be30Nb5Zr65,0.1
Be30Si5Ti65,0.1
Be32.5Nb2.5Zr65,0.1
Be32.5Nb4Zr63.5,0.1
Be32.5Nb5Zr62.5,0.1
Be35Nb10Zr55,0.1
Be35Nb2.5Zr62.5,0.1
Be35Nb5Zr60,0.1
Be35Si5Ti60,0.1
Be40Ti30Zr30,0.1
Be40Ti50Zr10,0.1
Be43Hf25Zr32,0.1
Be43Hf54Zr3,0.1
Be43Hf5Zr52,0.1
C10Co67.5Si22.5,0.1
C10Fe65Si25,0.1
C10Fe70Si20,0.1
C10Fe72.5P17.5,0.1
C10Fe75P15,0.1
C10Fe77.5P12.5,0.1
C10Fe80P10,0.1
C10Mo20Ni70,0.1
C12.5Co65Si22.5,0.1
C12.5Co67.5Si20,0.1
C12.5Co72.5W15,0.1
C12.5Fe65Si22.5,0.1
C12.5Fe70Si17.5,0.1
C12.5Fe72.5P15,0.1
C12.5Fe75P12.5,0.1
C12.5Fe77.5P10,0.1
C12.5Fe80P7.5,0.1
C12.5Ni65Si22.5,0.1
C12.5Ni67.5Si20,0.1
C12Fe71Mo17,0.1
C12Mo20Ni68,0.1
C12Mo24Ni64,0.1
C14Co70W16,0.1
C14Co72W14,0.1
C14Mo20Ni66,0.1
C14Mo24Ni62,0.1
C15Co67.5Si17.5,0.1
C15Co70W15,0.1
C15Fe65Si20,0.1
C15Fe70Si15,0.1
C15Fe72.5P12.5,0.1
C15Fe75P10,0.1
C15Fe77.5P7.5,0.1
C15Ni67.5Si17.5,0.1
C16Co36Cr48,0.1
C16Co48Mo36,0.1
C16Co56Mo28,0.1
C16Co60Mo24,0.1
C16Co64Mo20,0.1
C16Co68Mo16,0.1
C16Co70W14,0.1
C16Co72Mo12,0.1
C16Co72W12,0.1
C16Fe67Mo17,0.1
C16Mo20Ni64,0.1
C16Mo24Ni60,0.1
C17.5Co67.5Si15,0.1
C17.5Fe65Si17.5,0.1
C17.5Fe70Si12.5,0.1
C17.5Fe72.5P10,0.1
C17.5Fe75P7.5,0.1
C17.5Ni67.5Si15,0.1
C18Co34Cr48,0.1
C18Co38Cr44,0.1
C18Co42Cr40,0.1
C18Co44Cr38,0.1
C18Co46Mo36,0.1
C18Co48Cr34,0.1
C18Co50Mo32,0.1
C18Co52Cr30,0.1
C18Co54Mo28,0.1
C18Co56Cr26,0.1
C18Co58Mo24,0.1
C18Co62Mo20,0.1
C18Co66Mo16,0.1
C18Co70Mo12,0.1
C18Co70W12,0.1
C18Co72Mo10,0.1
C18Cr26Fe56,0.1
C18Cr28Fe54,0.1
C18Cr30Fe52,0.1
C18Cr32Fe50,0.1
C18Cr36Fe46,0.1
C18Cr40Fe42,0.1
C18Fe62Mo20,0.1
C18Fe66Mo16,0.1
C18Fe70Mo12,0.1
C18Fe74Mo8,0.1
C1Nb80Si19,0.1
C2.5Fe80P17.5,0.1
C2.5Fe82.5P15,0.1
C20Co36Cr44,0.1
C20Co40Cr40,0.1
C20Co44Cr36,0.1
C20Co44Mo36,0.1
C20Co48Cr32,0.1
C20Co48Mo32,0.1
C20Co52Cr28,0.1
C20Co52Mo28,0.1
C20Co56Mo24,0.1
C20Co60Mo20,0.1
C20Co64Mo16,0.1
C20Co68Mo12,0.1
C20Co70Mo10,0.1
C20Fe63Mo17,0.1
C20Fe65Si15,0.1
C20Fe66W14,0.1
C20Fe68W12,0.1
C20Fe70Si10,0.1
C22.5Fe65Si12.5,0.1
C22Co36Cr42,0.1
C22Co40Cr38,0.1
C22Co44Cr34,0.1
C22Co46Mo32,0.1
C22Co50Mo28,0.1
C22Co54Mo24,0.1
C22Co58Mo20,0.1
C22Co62Mo16,0.1
C22Co68Mo10,0.1
C22Fe64W14,0.1
C22Fe66W12,0.1
C22Fe68W10,0.1
C24Fe59Mo17,0.1
C25Fe65Si10,0.1
C2Nb80Si18,0.1
C3.5Fe81.5P15,0.1
C4.5Fe80.5P15,0.1
C4Nb80Si16,0.1
C5Fe75P20,0.1
C5Fe77.5P17.5,0.1
C5Fe80P15,0.1
C6.5Fe77.5P16,0.1
C6.5Fe78.5P15,0.1
C6.5Fe80.5P13,0.1
C6.5Fe82P11.5,0.1
C6Fe76Mo18,0.1
C6Nb80Si14,0.1
C7.5Fe72.5P20,0.1
C7.5Fe75P17.5,0.1
C7.5Fe77.5P15,0.1
C7.5Fe80P12.5,0.1
C8Fe75Mo17,0.1
C8Fe77P15,0.1
C8Nb80Si12,0.1
C9Fe76P15,0.1
Ca1.5Cu27.5La71,0.1
Ca10Mg80Zn10,0.1
Ca10Mg85Zn5,0.1
Ca1Cu27.5La71.5,0.1
Ca1Cu37.5La61.5,0.1
Ca25Cu30Mg45,0.1
Ca2Cu28La70,0.1
Ca2Cu37.5La60.5,0.1
Ca3Cu28.5La68.5,0.1
Ca3Cu37.5La59.5,0.1
Ca4Cu29La67,0.1
Ca4Cu37.5La58.5,0.1
Ca5Cu30La65,0.1
Ca5Cu37.5La57.5,0.1
Ca6.5Cu37La56.5,0.1
Ca60Ga10Mg30,0.1
